date,period,p_actual,p_GE,p_IB,p_GN,p_HC,regime,mp_GE,mp_IB,mp_GN,mp_HC
2024-08-14,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-14,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-14,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-15,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-16,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-17,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-18,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-19,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-20,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-21,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-22,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-23,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-24,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,12,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,13,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,14,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,15,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,16,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,17,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,18,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,19,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,20,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,21,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,22,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,23,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-25,24,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,1,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,2,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,3,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,4,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,5,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,6,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,7,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,8,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,9,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,10,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
2024-08-26,11,0.0,0.0,0.0,0.0,0.0,3-sess,0.0,0.0,0.0,0.0
