date,period,p_actual,p_synth,market_power_eur_mwh,year,month_id
2025-03-23,5,0.03,0.0,0.03,2025,3
2025-03-23,6,0.09,0.0,0.09,2025,3
2025-03-23,7,0.14,0.0,0.14,2025,3
2025-03-23,8,0.54,0.0,0.54,2025,3
2025-03-23,9,0.0,0.0,0.0,2025,3
2025-03-23,10,0.0,-0.01,0.01,2025,3
2025-03-23,11,0.0,-0.07,0.07,2025,3
2025-03-23,12,-0.01,-0.12,0.11,2025,3
2025-03-23,13,-0.01,-0.4,0.39,2025,3
2025-03-23,14,-0.01,-0.12,0.11,2025,3
2025-03-23,15,-0.01,-0.45,0.44,2025,3
2025-03-23,16,-0.4,-0.62,0.21999999999999997,2025,3
2025-03-23,17,-0.02,-0.45,0.43,2025,3
2025-03-23,18,0.0,-0.01,0.01,2025,3
2025-03-23,19,3.52,0.02,3.5,2025,3
2025-03-23,20,31.0,10.5,20.5,2025,3
2025-03-23,21,35.01,22.0,13.009999999999998,2025,3
2025-03-23,22,35.01,22.0,13.009999999999998,2025,3
2025-03-23,23,30.34,10.0,20.34,2025,3
2025-03-23,24,30.34,3.52,26.82,2025,3
2025-03-23,25,0.0,0.0,0.0,2025,3
2025-03-24,1,23.88,6.0,17.88,2025,3
2025-03-24,2,14.7,3.52,11.18,2025,3
2025-03-24,3,5.0,1.04,3.96,2025,3
2025-03-24,4,3.52,0.03,3.49,2025,3
2025-03-24,5,3.52,0.0,3.52,2025,3
2025-03-24,6,5.0,0.0,5.0,2025,3
2025-03-24,7,23.88,3.52,20.36,2025,3
2025-03-24,8,28.0,14.7,13.3,2025,3
2025-03-24,9,21.56,3.52,18.04,2025,3
2025-03-24,10,0.13,0.0,0.13,2025,3
2025-03-24,11,0.0,0.0,0.0,2025,3
2025-03-24,12,0.0,-0.01,0.01,2025,3
2025-03-24,13,0.0,-0.01,0.01,2025,3
2025-03-24,14,0.0,0.0,0.0,2025,3
2025-03-24,15,0.0,0.0,0.0,2025,3
2025-03-24,16,0.0,0.0,0.0,2025,3
2025-03-24,17,0.0,0.0,0.0,2025,3
2025-03-24,18,3.6,0.0,3.6,2025,3
2025-03-24,19,27.0,14.7,12.3,2025,3
2025-03-24,20,55.88,30.41,25.470000000000002,2025,3
2025-03-24,21,85.0,40.38,44.62,2025,3
2025-03-24,22,60.5,33.55,26.950000000000003,2025,3
2025-03-24,23,35.48,25.0,10.479999999999997,2025,3
2025-03-24,24,33.55,20.9,12.649999999999999,2025,3
2025-03-24,25,0.0,0.0,0.0,2025,3
2025-03-25,1,17.9,12.2,5.699999999999999,2025,3
2025-03-25,2,7.0,6.1,0.9000000000000004,2025,3
2025-03-25,3,3.52,3.6,-0.08000000000000007,2025,3
2025-03-25,4,3.52,1.49,2.0300000000000002,2025,3
2025-03-25,5,2.4,0.13,2.27,2025,3
2025-03-25,6,3.6,0.19,3.41,2025,3
2025-03-25,7,7.96,3.52,4.4399999999999995,2025,3
2025-03-25,8,25.07,7.2,17.87,2025,3
2025-03-25,9,7.2,0.65,6.55,2025,3
2025-03-25,10,0.0,0.0,0.0,2025,3
2025-03-25,11,0.0,0.0,0.0,2025,3
2025-03-25,12,0.0,0.0,0.0,2025,3
2025-03-25,13,0.0,0.0,0.0,2025,3
2025-03-25,14,0.0,0.0,0.0,2025,3
2025-03-25,15,0.0,0.0,0.0,2025,3
2025-03-25,16,0.0,0.0,0.0,2025,3
2025-03-25,17,0.0,0.0,0.0,2025,3
2025-03-25,18,3.52,0.0,3.52,2025,3
2025-03-25,19,19.2,6.0,13.2,2025,3
2025-03-25,20,61.08,32.0,29.08,2025,3
2025-03-25,21,97.6,54.58,43.019999999999996,2025,3
2025-03-25,22,90.99,40.0,50.989999999999995,2025,3
2025-03-25,23,37.07,18.0,19.07,2025,3
2025-03-25,24,32.0,12.0,20.0,2025,3
2025-03-25,25,0.0,0.0,0.0,2025,3
2025-03-26,1,20.16,15.1,5.0600000000000005,2025,3
2025-03-26,2,14.0,5.1,8.9,2025,3
2025-03-26,3,4.64,3.6,1.0399999999999996,2025,3
2025-03-26,4,3.6,1.49,2.1100000000000003,2025,3
2025-03-26,5,3.52,0.2,3.32,2025,3
2025-03-26,6,4.64,0.2,4.4399999999999995,2025,3
2025-03-26,7,14.0,3.52,10.48,2025,3
2025-03-26,8,21.7,5.0,16.7,2025,3
2025-03-26,9,3.52,0.0,3.52,2025,3
2025-03-26,10,0.0,-0.01,0.01,2025,3
2025-03-26,11,-0.4,-0.62,0.21999999999999997,2025,3
2025-03-26,12,-0.5,-1.0,0.5,2025,3
2025-03-26,13,-0.62,-1.0,0.38,2025,3
2025-03-26,14,-0.62,-1.0,0.38,2025,3
2025-03-26,15,-0.5,-1.0,0.5,2025,3
2025-03-26,16,-0.45,-0.79,0.34,2025,3
2025-03-26,17,-0.3,-0.5,0.2,2025,3
2025-03-26,18,0.0,-0.01,0.01,2025,3
2025-03-26,19,4.31,0.05,4.26,2025,3
2025-03-26,20,25.0,5.8,19.2,2025,3
2025-03-26,21,47.39,23.88,23.51,2025,3
2025-03-26,22,38.26,15.85,22.409999999999997,2025,3
2025-03-26,23,16.3,5.1,11.200000000000001,2025,3
2025-03-26,24,14.0,3.95,10.05,2025,3
2025-03-26,25,0.0,0.0,0.0,2025,3
2025-03-27,1,35.01,23.88,11.129999999999999,2025,3
2025-03-27,2,35.0,6.99,28.009999999999998,2025,3
2025-03-27,3,20.5,3.6,16.9,2025,3
2025-03-27,4,18.6,0.69,17.91,2025,3
2025-03-27,5,15.24,0.1,15.14,2025,3
2025-03-27,6,20.5,0.14,20.36,2025,3
2025-03-27,7,35.0,3.52,31.48,2025,3
2025-03-27,8,35.01,14.0,21.009999999999998,2025,3
2025-03-27,9,27.94,0.12,27.82,2025,3
2025-03-27,10,0.01,0.0,0.01,2025,3
2025-03-27,11,0.0,-0.01,0.01,2025,3
2025-03-27,12,0.0,-0.16,0.16,2025,3
2025-03-27,13,0.0,-0.18,0.18,2025,3
2025-03-27,14,0.0,-0.18,0.18,2025,3
2025-03-27,15,0.0,-0.18,0.18,2025,3
2025-03-27,16,-0.01,-0.2,0.19,2025,3
2025-03-27,17,0.0,-0.12,0.12,2025,3
2025-03-27,18,0.0,0.0,0.0,2025,3
2025-03-27,19,14.05,0.1,13.950000000000001,2025,3
2025-03-27,20,35.0,34.84,0.1599999999999966,2025,3
2025-03-27,21,35.01,35.0,0.00999999999999801,2025,3
2025-03-27,22,35.01,35.0,0.00999999999999801,2025,3
2025-03-27,23,35.0,30.0,5.0,2025,3
2025-03-27,24,35.0,4.9,30.1,2025,3
2025-03-27,25,0.0,0.0,0.0,2025,3
2025-03-28,1,20.16,4.74,15.42,2025,3
2025-03-28,2,10.0,3.6,6.4,2025,3
2025-03-28,3,4.96,1.7,3.26,2025,3
2025-03-28,4,3.95,1.1,2.85,2025,3
2025-03-28,5,3.6,0.02,3.58,2025,3
2025-03-28,6,4.74,0.5,4.24,2025,3
2025-03-28,7,15.6,1.5,14.1,2025,3
2025-03-28,8,20.88,1.5,19.38,2025,3
2025-03-28,9,1.7,0.0,1.7,2025,3
2025-03-28,10,0.0,-0.01,0.01,2025,3
2025-03-28,11,-0.79,-1.0,0.20999999999999996,2025,3
2025-03-28,12,-1.04,-1.24,0.19999999999999996,2025,3
2025-03-28,13,-1.24,-1.24,0.0,2025,3
2025-03-28,14,-1.24,-1.49,0.25,2025,3
2025-03-28,15,-1.5,-1.51,0.010000000000000009,2025,3
2025-03-28,16,-1.37,-1.5,0.1299999999999999,2025,3
2025-03-28,17,-1.24,-1.24,0.0,2025,3
2025-03-28,18,-0.62,-1.0,0.38,2025,3
2025-03-28,19,0.0,0.0,0.0,2025,3
2025-03-28,20,3.52,1.4,2.12,2025,3
2025-03-28,21,6.0,3.6,2.4,2025,3
2025-03-28,22,4.74,3.6,1.1400000000000001,2025,3
2025-03-28,23,3.52,1.1,2.42,2025,3
2025-03-28,24,1.2,0.01,1.19,2025,3
2025-03-28,25,0.0,0.0,0.0,2025,3
2025-03-29,1,3.52,0.15,3.37,2025,3
2025-03-29,2,2.5,0.01,2.49,2025,3
2025-03-29,3,0.47,0.0,0.47,2025,3
2025-03-29,4,0.12,0.0,0.12,2025,3
2025-03-29,5,0.02,0.0,0.02,2025,3
2025-03-29,6,0.02,0.0,0.02,2025,3
2025-03-29,7,0.1,0.0,0.1,2025,3
2025-03-29,8,0.0,0.0,0.0,2025,3
2025-03-29,9,-0.99,-1.01,0.020000000000000018,2025,3
2025-03-29,10,-2.0,-2.0,0.0,2025,3
2025-03-29,11,-2.0,-2.0,0.0,2025,3
2025-03-29,12,-2.0,-2.0,0.0,2025,3
2025-03-29,13,-2.12,-2.2,0.08000000000000007,2025,3
2025-03-29,14,-2.2,-2.21,0.009999999999999787,2025,3
2025-03-29,15,-2.21,-2.21,0.0,2025,3
2025-03-29,16,-2.21,-2.5,0.29000000000000004,2025,3
2025-03-29,17,-2.21,-2.21,0.0,2025,3
2025-03-29,18,-2.0,-2.0,0.0,2025,3
2025-03-29,19,-0.85,-1.01,0.16000000000000003,2025,3
2025-03-29,20,0.12,0.0,0.12,2025,3
2025-03-29,21,1.0,0.1,0.9,2025,3
2025-03-29,22,1.0,0.01,0.99,2025,3
2025-03-29,23,0.12,0.0,0.12,2025,3
2025-03-29,24,0.0,0.0,0.0,2025,3
2025-03-29,25,0.0,0.0,0.0,2025,3
2025-03-30,1,0.02,0.0,0.02,2025,3
2025-03-30,2,0.0,-1.0,1.0,2025,3
2025-03-30,3,-0.45,-1.49,1.04,2025,3
2025-03-30,4,-0.86,-1.51,0.65,2025,3
2025-03-30,5,-0.86,-1.51,0.65,2025,3
2025-03-30,6,-0.21,-1.49,1.28,2025,3
2025-03-30,7,-0.55,-1.51,0.96,2025,3
2025-03-30,8,-1.28,-1.54,0.26,2025,3
2025-03-30,9,-2.2,-2.2,0.0,2025,3
2025-03-30,10,-4.0,-4.0,0.0,2025,3
2025-03-30,11,-4.0,-4.0,0.0,2025,3
2025-03-30,12,-4.0,-4.0,0.0,2025,3
2025-03-30,13,-4.0,-4.0,0.0,2025,3
2025-03-30,14,-4.0,-4.0,0.0,2025,3
2025-03-30,15,-4.0,-4.0,0.0,2025,3
2025-03-30,16,-4.0,-4.0,0.0,2025,3
2025-03-30,17,-3.51,-4.0,0.4900000000000002,2025,3
2025-03-30,18,-2.2,-2.5,0.2999999999999998,2025,3
2025-03-30,19,-0.01,-1.0,0.99,2025,3
2025-03-30,20,1.0,0.0,1.0,2025,3
2025-03-30,21,2.96,0.1,2.86,2025,3
2025-03-30,22,1.0,0.0,1.0,2025,3
2025-03-30,23,0.0,0.0,0.0,2025,3
2025-03-30,24,40.0,40.0,0.0,2025,3
2025-03-30,25,0.0,0.0,0.0,2025,3
2025-03-31,1,0.0,-0.02,0.02,2025,3
2025-03-31,2,0.0,-0.1,0.1,2025,3
2025-03-31,3,0.0,-0.1,0.1,2025,3
2025-03-31,4,0.0,-0.1,0.1,2025,3
2025-03-31,5,0.0,-0.1,0.1,2025,3
2025-03-31,6,0.0,-0.1,0.1,2025,3
2025-03-31,7,0.0,0.0,0.0,2025,3
2025-03-31,8,4.64,0.0,4.64,2025,3
2025-03-31,9,6.99,0.0,6.99,2025,3
2025-03-31,10,0.0,-0.1,0.1,2025,3
2025-03-31,11,-0.1,-0.97,0.87,2025,3
2025-03-31,12,-1.0,-1.51,0.51,2025,3
2025-03-31,13,-1.02,-1.51,0.49,2025,3
2025-03-31,14,-1.02,-1.51,0.49,2025,3
2025-03-31,15,-1.01,-1.51,0.5,2025,3
2025-03-31,16,-1.0,-1.51,0.51,2025,3
2025-03-31,17,-1.0,-1.51,0.51,2025,3
2025-03-31,18,-0.1,-0.7,0.6,2025,3
2025-03-31,19,0.0,-0.01,0.01,2025,3
2025-03-31,20,1.0,0.0,1.0,2025,3
2025-03-31,21,95.02,55.0,40.019999999999996,2025,3
2025-03-31,22,101.27,85.4,15.86999999999999,2025,3
2025-03-31,23,90.98,47.5,43.480000000000004,2025,3
2025-03-31,24,102.85,73.73,29.11999999999999,2025,3
2025-03-31,25,0.0,0.0,0.0,2025,3
2025-04-01,1,106.24,48.74,57.49999999999999,2025,4
2025-04-01,2,84.2,47.5,36.7,2025,4
2025-04-01,3,57.56,31.0,26.560000000000002,2025,4
2025-04-01,4,50.92,25.4,25.520000000000003,2025,4
2025-04-01,5,50.0,17.26,32.739999999999995,2025,4
2025-04-01,6,51.35,17.26,34.09,2025,4
2025-04-01,7,75.08,26.0,49.08,2025,4
2025-04-01,8,122.61,68.2,54.41,2025,4
2025-04-01,9,125.63,74.2,51.42999999999999,2025,4
2025-04-01,10,88.79,30.0,58.790000000000006,2025,4
2025-04-01,11,40.39,6.99,33.4,2025,4
2025-04-01,12,6.99,0.0,6.99,2025,4
2025-04-01,13,2.2,0.0,2.2,2025,4
2025-04-01,14,0.01,0.0,0.01,2025,4
2025-04-01,15,0.0,0.0,0.0,2025,4
2025-04-01,16,0.0,0.0,0.0,2025,4
2025-04-01,17,0.0,0.0,0.0,2025,4
2025-04-01,18,0.01,0.0,0.01,2025,4
2025-04-01,19,3.52,0.0,3.52,2025,4
2025-04-01,20,22.0,11.0,11.0,2025,4
2025-04-01,21,88.27,57.0,31.269999999999996,2025,4
2025-04-01,22,95.43,74.2,21.230000000000004,2025,4
2025-04-01,23,67.46,40.0,27.459999999999994,2025,4
2025-04-01,24,67.46,47.52,19.93999999999999,2025,4
2025-04-01,25,0.0,0.0,0.0,2025,4
2025-04-02,1,39.87,24.9,14.969999999999999,2025,4
2025-04-02,2,31.6,18.9,12.700000000000003,2025,4
2025-04-02,3,27.3,15.0,12.3,2025,4
2025-04-02,4,24.9,5.1,19.799999999999997,2025,4
2025-04-02,5,20.77,3.52,17.25,2025,4
2025-04-02,6,20.26,1.52,18.740000000000002,2025,4
2025-04-02,7,26.1,5.1,21.0,2025,4
2025-04-02,8,62.14,20.77,41.370000000000005,2025,4
2025-04-02,9,75.08,26.71,48.37,2025,4
2025-04-02,10,33.5,9.9,23.6,2025,4
2025-04-02,11,19.79,3.52,16.27,2025,4
2025-04-02,12,3.52,0.0,3.52,2025,4
2025-04-02,13,0.0,0.0,0.0,2025,4
2025-04-02,14,0.0,-0.01,0.01,2025,4
2025-04-02,15,0.0,-0.3,0.3,2025,4
2025-04-02,16,0.0,-0.4,0.4,2025,4
2025-04-02,17,0.0,-0.2,0.2,2025,4
2025-04-02,18,0.0,0.0,0.0,2025,4
2025-04-02,19,1.0,0.0,1.0,2025,4
2025-04-02,20,1.0,0.0,1.0,2025,4
2025-04-02,21,10.1,3.95,6.1499999999999995,2025,4
2025-04-02,22,15.1,10.1,5.0,2025,4
2025-04-02,23,3.52,3.52,0.0,2025,4
2025-04-02,24,5.33,3.6,1.73,2025,4
2025-04-02,25,0.0,0.0,0.0,2025,4
2025-04-03,1,6.0,3.52,2.48,2025,4
2025-04-03,2,3.52,3.0,0.52,2025,4
2025-04-03,3,3.52,0.03,3.49,2025,4
2025-04-03,4,2.4,0.0,2.4,2025,4
2025-04-03,5,1.06,0.0,1.06,2025,4
2025-04-03,6,0.65,0.0,0.65,2025,4
2025-04-03,7,3.52,0.0,3.52,2025,4
2025-04-03,8,19.37,3.52,15.850000000000001,2025,4
2025-04-03,9,35.0,3.95,31.05,2025,4
2025-04-03,10,20.02,3.52,16.5,2025,4
2025-04-03,11,18.41,3.6,14.81,2025,4
2025-04-03,12,3.6,0.66,2.94,2025,4
2025-04-03,13,3.5,0.0,3.5,2025,4
2025-04-03,14,0.65,0.0,0.65,2025,4
2025-04-03,15,0.0,0.0,0.0,2025,4
2025-04-03,16,0.0,0.0,0.0,2025,4
2025-04-03,17,0.16,0.0,0.16,2025,4
2025-04-03,18,3.5,0.0,3.5,2025,4
2025-04-03,19,3.52,0.0,3.52,2025,4
2025-04-03,20,3.52,3.52,0.0,2025,4
2025-04-03,21,20.65,6.0,14.649999999999999,2025,4
2025-04-03,22,23.54,8.0,15.54,2025,4
2025-04-03,23,4.0,3.52,0.48,2025,4
2025-04-03,24,3.52,0.0,3.52,2025,4
2025-04-03,25,0.0,0.0,0.0,2025,4
2025-04-04,1,1.5,0.01,1.49,2025,4
2025-04-04,2,1.0,0.0,1.0,2025,4
2025-04-04,3,0.0,0.0,0.0,2025,4
2025-04-04,4,0.0,0.0,0.0,2025,4
2025-04-04,5,0.0,0.0,0.0,2025,4
2025-04-04,6,0.0,0.0,0.0,2025,4
2025-04-04,7,0.0,0.0,0.0,2025,4
2025-04-04,8,3.52,0.03,3.49,2025,4
2025-04-04,9,6.0,1.3,4.7,2025,4
2025-04-04,10,3.52,0.0,3.52,2025,4
2025-04-04,11,0.65,0.0,0.65,2025,4
2025-04-04,12,0.01,0.0,0.01,2025,4
2025-04-04,13,0.0,0.0,0.0,2025,4
2025-04-04,14,0.0,-0.01,0.01,2025,4
2025-04-04,15,0.0,-0.1,0.1,2025,4
2025-04-04,16,-0.02,-0.4,0.38,2025,4
2025-04-04,17,-0.02,-0.4,0.38,2025,4
2025-04-04,18,0.0,-0.02,0.02,2025,4
2025-04-04,19,0.0,-0.1,0.1,2025,4
2025-04-04,20,0.0,0.0,0.0,2025,4
2025-04-04,21,3.52,3.52,0.0,2025,4
2025-04-04,22,10.91,6.0,4.91,2025,4
2025-04-04,23,3.52,3.52,0.0,2025,4
2025-04-04,24,3.52,0.65,2.87,2025,4
2025-04-04,25,0.0,0.0,0.0,2025,4
2025-04-05,1,7.4,3.52,3.8800000000000003,2025,4
2025-04-05,2,4.64,3.52,1.1199999999999997,2025,4
2025-04-05,3,3.52,1.0,2.52,2025,4
2025-04-05,4,3.52,0.65,2.87,2025,4
2025-04-05,5,3.52,0.0,3.52,2025,4
2025-04-05,6,3.52,0.0,3.52,2025,4
2025-04-05,7,3.52,0.0,3.52,2025,4
2025-04-05,8,3.52,0.1,3.42,2025,4
2025-04-05,9,3.95,0.15,3.8000000000000003,2025,4
2025-04-05,10,0.66,0.0,0.66,2025,4
2025-04-05,11,0.0,0.0,0.0,2025,4
2025-04-05,12,0.0,-0.02,0.02,2025,4
2025-04-05,13,-0.01,-0.5,0.49,2025,4
2025-04-05,14,-0.01,-0.5,0.49,2025,4
2025-04-05,15,-0.01,-0.62,0.61,2025,4
2025-04-05,16,-0.12,-0.79,0.67,2025,4
2025-04-05,17,-0.01,-0.65,0.64,2025,4
2025-04-05,18,0.0,-0.01,0.01,2025,4
2025-04-05,19,1.0,0.0,1.0,2025,4
2025-04-05,20,10.2,3.95,6.249999999999999,2025,4
2025-04-05,21,36.63,35.01,1.6200000000000045,2025,4
2025-04-05,22,56.49,39.87,16.620000000000005,2025,4
2025-04-05,23,36.63,35.01,1.6200000000000045,2025,4
2025-04-05,24,35.01,23.9,11.11,2025,4
2025-04-05,25,0.0,0.0,0.0,2025,4
2025-04-06,1,35.01,23.93,11.079999999999998,2025,4
2025-04-06,2,27.83,15.66,12.169999999999998,2025,4
2025-04-06,3,25.57,14.0,11.57,2025,4
2025-04-06,4,20.39,10.0,10.39,2025,4
2025-04-06,5,20.39,3.6,16.79,2025,4
2025-04-06,6,15.66,2.0,13.66,2025,4
2025-04-06,7,11.0,0.6,10.4,2025,4
2025-04-06,8,11.91,0.65,11.26,2025,4
2025-04-06,9,9.9,0.03,9.870000000000001,2025,4
2025-04-06,10,0.6,0.0,0.6,2025,4
2025-04-06,11,0.0,-0.2,0.2,2025,4
2025-04-06,12,-0.05,-0.91,0.86,2025,4
2025-04-06,13,-0.01,-0.91,0.9,2025,4
2025-04-06,14,0.0,-0.3,0.3,2025,4
2025-04-06,15,0.0,-0.16,0.16,2025,4
2025-04-06,16,0.0,-0.3,0.3,2025,4
2025-04-06,17,0.0,-0.4,0.4,2025,4
2025-04-06,18,0.0,-0.49,0.49,2025,4
2025-04-06,19,0.0,0.0,0.0,2025,4
2025-04-06,20,5.7,0.6,5.1000000000000005,2025,4
2025-04-06,21,31.58,16.37,15.209999999999997,2025,4
2025-04-06,22,35.01,24.59,10.419999999999998,2025,4
2025-04-06,23,34.9,19.8,15.099999999999998,2025,4
2025-04-06,24,27.01,5.95,21.060000000000002,2025,4
2025-04-06,25,0.0,0.0,0.0,2025,4
2025-04-07,1,33.68,20.0,13.68,2025,4
2025-04-07,2,24.9,11.0,13.899999999999999,2025,4
2025-04-07,3,20.0,10.0,10.0,2025,4
2025-04-07,4,20.0,6.0,14.0,2025,4
2025-04-07,5,21.0,5.0,16.0,2025,4
2025-04-07,6,27.59,6.5,21.09,2025,4
2025-04-07,7,33.5,10.0,23.5,2025,4
2025-04-07,8,71.18,30.0,41.18000000000001,2025,4
2025-04-07,9,84.8,31.5,53.3,2025,4
2025-04-07,10,31.5,10.0,21.5,2025,4
2025-04-07,11,1.96,0.0,1.96,2025,4
2025-04-07,12,0.0,0.0,0.0,2025,4
2025-04-07,13,0.0,-0.01,0.01,2025,4
2025-04-07,14,0.0,-0.12,0.12,2025,4
2025-04-07,15,0.0,-0.2,0.2,2025,4
2025-04-07,16,0.0,-0.2,0.2,2025,4
2025-04-07,17,0.0,-0.16,0.16,2025,4
2025-04-07,18,0.0,-0.01,0.01,2025,4
2025-04-07,19,0.03,0.0,0.03,2025,4
2025-04-07,20,20.3,10.1,10.200000000000001,2025,4
2025-04-07,21,77.61,41.13,36.48,2025,4
2025-04-07,22,92.15,71.18,20.97,2025,4
2025-04-07,23,78.12,41.78,36.34,2025,4
2025-04-07,24,60.55,33.5,27.049999999999997,2025,4
2025-04-07,25,0.0,0.0,0.0,2025,4
2025-04-08,1,81.51,41.78,39.730000000000004,2025,4
2025-04-08,2,53.5,33.68,19.82,2025,4
2025-04-08,3,46.22,23.0,23.22,2025,4
2025-04-08,4,38.46,16.0,22.46,2025,4
2025-04-08,5,31.86,7.96,23.9,2025,4
2025-04-08,6,23.0,3.87,19.13,2025,4
2025-04-08,7,23.0,8.07,14.93,2025,4
2025-04-08,8,47.88,17.0,30.880000000000003,2025,4
2025-04-08,9,43.65,14.8,28.849999999999998,2025,4
2025-04-08,10,11.0,0.0,11.0,2025,4
2025-04-08,11,0.0,-0.01,0.01,2025,4
2025-04-08,12,-0.51,-1.46,0.95,2025,4
2025-04-08,13,-1.51,-2.0,0.49,2025,4
2025-04-08,14,-1.81,-2.0,0.18999999999999995,2025,4
2025-04-08,15,-1.81,-2.0,0.18999999999999995,2025,4
2025-04-08,16,-2.0,-2.0,0.0,2025,4
2025-04-08,17,-2.0,-2.0,0.0,2025,4
2025-04-08,18,-0.79,-1.51,0.72,2025,4
2025-04-08,19,0.0,-0.2,0.2,2025,4
2025-04-08,20,3.0,0.0,3.0,2025,4
2025-04-08,21,45.5,23.0,22.5,2025,4
2025-04-08,22,69.21,40.08,29.129999999999995,2025,4
2025-04-08,23,40.0,23.0,17.0,2025,4
2025-04-08,24,26.16,11.0,15.16,2025,4
2025-04-08,25,0.0,0.0,0.0,2025,4
2025-04-09,1,28.9,17.0,11.899999999999999,2025,4
2025-04-09,2,22.4,13.3,9.099999999999998,2025,4
2025-04-09,3,17.0,10.6,6.4,2025,4
2025-04-09,4,15.0,6.0,9.0,2025,4
2025-04-09,5,11.0,0.65,10.35,2025,4
2025-04-09,6,10.0,0.0,10.0,2025,4
2025-04-09,7,10.0,4.0,6.0,2025,4
2025-04-09,8,27.5,10.02,17.48,2025,4
2025-04-09,9,27.5,10.02,17.48,2025,4
2025-04-09,10,10.02,0.0,10.02,2025,4
2025-04-09,11,0.0,-0.01,0.01,2025,4
2025-04-09,12,-0.5,-1.02,0.52,2025,4
2025-04-09,13,-1.11,-1.54,0.42999999999999994,2025,4
2025-04-09,14,-1.51,-2.0,0.49,2025,4
2025-04-09,15,-1.54,-2.0,0.45999999999999996,2025,4
2025-04-09,16,-1.54,-2.0,0.45999999999999996,2025,4
2025-04-09,17,-1.51,-2.0,0.49,2025,4
2025-04-09,18,-0.41,-1.1,0.6900000000000002,2025,4
2025-04-09,19,0.0,0.0,0.0,2025,4
2025-04-09,20,15.0,3.87,11.129999999999999,2025,4
2025-04-09,21,37.88,16.0,21.880000000000003,2025,4
2025-04-09,22,79.0,33.68,45.32,2025,4
2025-04-09,23,30.56,13.3,17.259999999999998,2025,4
2025-04-09,24,10.6,3.52,7.08,2025,4
2025-04-09,25,0.0,0.0,0.0,2025,4
2025-04-10,1,22.5,10.0,12.5,2025,4
2025-04-10,2,13.3,5.2,8.100000000000001,2025,4
2025-04-10,3,9.1,3.52,5.58,2025,4
2025-04-10,4,5.46,0.65,4.81,2025,4
2025-04-10,5,3.52,0.0,3.52,2025,4
2025-04-10,6,3.52,0.0,3.52,2025,4
2025-04-10,7,3.52,0.01,3.5100000000000002,2025,4
2025-04-10,8,12.7,3.52,9.18,2025,4
2025-04-10,9,18.33,3.2,15.129999999999999,2025,4
2025-04-10,10,10.0,0.01,9.99,2025,4
2025-04-10,11,2.2,0.0,2.2,2025,4
2025-04-10,12,0.0,0.0,0.0,2025,4
2025-04-10,13,0.0,-0.01,0.01,2025,4
2025-04-10,14,-0.01,-0.3,0.29,2025,4
2025-04-10,15,-0.2,-0.62,0.42,2025,4
2025-04-10,16,-0.3,-0.79,0.49000000000000005,2025,4
2025-04-10,17,-0.2,-0.62,0.42,2025,4
2025-04-10,18,0.0,-0.01,0.01,2025,4
2025-04-10,19,0.0,0.0,0.0,2025,4
2025-04-10,20,3.52,0.01,3.5100000000000002,2025,4
2025-04-10,21,10.9,5.2,5.7,2025,4
2025-04-10,22,18.33,10.3,8.029999999999998,2025,4
2025-04-10,23,12.0,5.45,6.55,2025,4
2025-04-10,24,10.0,3.52,6.48,2025,4
2025-04-10,25,0.0,0.0,0.0,2025,4
2025-04-11,1,11.8,5.45,6.3500000000000005,2025,4
2025-04-11,2,8.0,4.96,3.04,2025,4
2025-04-11,3,5.1,3.52,1.5799999999999996,2025,4
2025-04-11,4,5.1,0.65,4.449999999999999,2025,4
2025-04-11,5,3.6,0.0,3.6,2025,4
2025-04-11,6,5.0,0.0,5.0,2025,4
2025-04-11,7,5.7,0.3,5.4,2025,4
2025-04-11,8,13.3,3.52,9.780000000000001,2025,4
2025-04-11,9,13.3,5.1,8.200000000000001,2025,4
2025-04-11,10,8.3,3.52,4.780000000000001,2025,4
2025-04-11,11,5.2,0.65,4.55,2025,4
2025-04-11,12,3.52,0.0,3.52,2025,4
2025-04-11,13,0.02,0.0,0.02,2025,4
2025-04-11,14,0.0,0.0,0.0,2025,4
2025-04-11,15,0.0,0.0,0.0,2025,4
2025-04-11,16,0.0,0.0,0.0,2025,4
2025-04-11,17,0.0,0.0,0.0,2025,4
2025-04-11,18,0.01,0.0,0.01,2025,4
2025-04-11,19,3.52,0.0,3.52,2025,4
2025-04-11,20,5.1,3.52,1.5799999999999996,2025,4
2025-04-11,21,18.33,9.7,8.629999999999999,2025,4
2025-04-11,22,32.06,15.0,17.060000000000002,2025,4
2025-04-11,23,17.46,10.0,7.460000000000001,2025,4
2025-04-11,24,12.7,6.0,6.699999999999999,2025,4
2025-04-11,25,0.0,0.0,0.0,2025,4
2025-04-12,1,28.25,19.6,8.649999999999999,2025,4
2025-04-12,2,23.88,14.0,9.879999999999999,2025,4
2025-04-12,3,29.24,9.07,20.169999999999998,2025,4
2025-04-12,4,22.5,9.07,13.43,2025,4
2025-04-12,5,22.5,6.0,16.5,2025,4
2025-04-12,6,22.5,9.07,13.43,2025,4
2025-04-12,7,24.9,9.07,15.829999999999998,2025,4
2025-04-12,8,20.73,5.0,15.73,2025,4
2025-04-12,9,21.87,5.5,16.37,2025,4
2025-04-12,10,20.33,5.1,15.229999999999999,2025,4
2025-04-12,11,15.0,4.96,10.04,2025,4
2025-04-12,12,9.07,0.65,8.42,2025,4
